index,title,url,upload_date,duration,views,status,description
347,Immersive AI Training: Personalised Learning at Scale,https://www.youtube.com/watch?v=IuskmkZ2Pzg,2026-02-17,55:40,1503,📼 RECORDED,This fireside conversation will examine how AI enabled personalised and immersive learning systems can transform workforce development at scale. Drawi
348,"Accessible, Affordable, Accountable AI for Healthcare",https://www.youtube.com/watch?v=Ar4PLWfFxYU,2026-02-17,59:35,552,📼 RECORDED,"This session will examine how artificial intelligence can strengthen healthcare delivery in India by improving access, affordability, and accountabili"
349,Open-Source Tools for Safe and Secure AI,https://www.youtube.com/watch?v=qstAnmC_GaE,2026-02-17,58:50,584,📼 RECORDED,
350,"Implementing AI in Public Healthcare: Data, Ethics & System Readiness | India AI Impact Summit 2026",https://www.youtube.com/watch?v=Dd_4DZne9-0,2026-02-17,48:00,907,📼 RECORDED,India’s digital public infrastructure has created unprecedented opportunities to deploy AI in healthcare but scaling solutions beyond pilots remains a
351,Education for Social Empowerment in the AI Age,https://www.youtube.com/watch?v=ornUaoSdBG8,2026-02-17,42:50,458,📼 RECORDED,"This session will examine how AI-enabled education systems can address Global South challenges at population scale, including intermittent connectivit"
352,Global Dialogue on AI and Labour Market Resilience,https://www.youtube.com/watch?v=MUje4_2GI5Y,2026-02-17,53:50,362,📼 RECORDED,"This high-level convening will examine why access to reliable, local AI usage data is becoming critical for designing effective workforce transition a"
353,Safe and Trusted AI Standards in the Age of Generative AI,https://www.youtube.com/watch?v=Q2gGs8qruwo,2026-02-17,54:05,1267,📼 RECORDED,This session will explore how agentic AI is being understood and adopted by industry within safe and trusted AI frameworks. It will examine perspectiv
354,"Launch of India AI Impact Summit 2026 Compendiums | Documenting AI for People, Planet & Progress",https://www.youtube.com/watch?v=hXAGCn30gJQ,2026-02-17,1:19:10,1014,📼 RECORDED,"The India AI Impact Summit 2026 Compendiums are officially launched — capturing the ideas, frameworks, and commitments that emerged from one of the mo"
355,Gender Empowerment AI and Education AI_Compendium,https://www.youtube.com/watch?v=_SAgEfldUt8,2026-02-17,1:22:05,631,📼 RECORDED,Gender Empowerment AI and Education AI_Compendium
356,HMEIT Day 2 Press Conference | IndiaAI Impact Summit 2026,https://www.youtube.com/watch?v=s9qogDx1Stw,2026-02-17,47:59,1749,📼 RECORDED,HMEIT Day 2 Press Conference | IndiaAI Impact Summit 2026
357,From Models to the Masses: AI for Climate Resilience,https://www.youtube.com/watch?v=2nCpNMT653M,2026-02-17,49:56,615,📼 RECORDED,"This session will explore how artificial intelligence and climate science can translate planetary scale insights into actionable, local resilience. It"
358,How to Build Secure AI: Essential Development Guidelines,https://www.youtube.com/watch?v=KLMJmJJpBrg,2026-02-17,52:50,605,📼 RECORDED,This session will examine the development of a first-of-its-kind global standard defining minimum security requirements across the full AI lifecycle. 
359,Transforming Healthcare with AI Innovations,https://www.youtube.com/watch?v=WoTdvfpUVj4,2026-02-17,51:30,1052,📼 RECORDED,"Artificial intelligence will increasingly shape the future of healthcare innovation. This session will explore AI-driven advances across diagnostics, "
360,Inclusive AI for Citizen Services: Language and Last-Mile Impact,https://www.youtube.com/watch?v=_HUd_Vou8Rs,2026-02-17,53:00,498,📼 RECORDED,
361,Digital Public Goods for Global AI Equity,https://www.youtube.com/watch?v=70_734Iehvs,2026-02-17,45:05,860,📼 RECORDED,"This roundtable will explore how Digital Public Goods for AI can help bridge global divides in access to data, models, tools, and compute. It will exa"
362,"""AI Transforming BFSI: Practical Strategies & Safe Scaling | India AI Impact Summit 2026""",https://www.youtube.com/watch?v=9Ux5zX0DUEU,2026-02-17,1:15:30,1782,📼 RECORDED,"This immersive session will highlight how AI is transforming the BFSI landscape, both in India and globally. In this masterclass specially curated for"
363,AI and the Future of Creativity: Power and Public Imagination,https://www.youtube.com/watch?v=C8_nbv9QeD8,2026-02-17,56:05,686,📼 RECORDED,"This session will examine how generative artificial intelligence is transforming creative industries while challenging ideas of originality, ownership"
364,Efficient AI Infrastructure for India,https://www.youtube.com/watch?v=Bp72EL6A6AA,2026-02-17,51:00,444,📼 RECORDED,Efficient AI Infrastructure for India
365,Launching the IndiaAI Study: Advancing AI Readiness in Manufacturing MSMEs,https://www.youtube.com/watch?v=Pj83bx_5JUo,2026-02-17,1:02:30,1091,📼 RECORDED,This session marks the official launch of the Ministry of Electronics and Information Technology’s IndiaAI study on “Advancing AI Readiness and Adopti
366,How AI is Transforming the Digital Health Ecosystem | India AI Impact Summit 2026,https://www.youtube.com/watch?v=L7rqTLk8FKw,2026-02-17,50:17,220,📼 RECORDED,"In this session at the India AI Impact Summit 2026, experts discuss how AI is transforming the digital health ecosystem, accelerating healthcare infra"
367,Women in Climate and AI: Bridging the Innovation Gap,https://www.youtube.com/watch?v=vR5U_u6spRU,2026-02-17,45:35,338,📼 RECORDED,This session will explore how artificial intelligence can drive climate solutions that are both effective and gender responsive. It will examine why w
368,"Scaling Trusted AI: Global Practices, Local Impact",https://www.youtube.com/watch?v=ppx6gBSTniQ,2026-02-17,53:20,479,📼 RECORDED,"This session will examine how trusted AI governance can be translated into practical, scalable frameworks for diverse markets. The session will centre"
369,Democratising Predictive AI for MSMEs and Public Systems,https://www.youtube.com/watch?v=vP_tHW9YJcI,2026-02-17,45:00,1483,📼 RECORDED,"This session will examine whether predictive and forecasting AI can extend beyond large enterprises to support MSMEs, district administrations, and fr"
370,Co-Creating India’s AI Ecosystem: CDAC Strategic Partnerships & MoU Exchange,https://www.youtube.com/watch?v=IGJN39VbzCg,2026-02-17,28:45,221,📼 RECORDED,
371,Using AI to Strengthen Public Service Delivery: Evidence & Impact | India AI Impact Summit 2026,https://www.youtube.com/watch?v=vzjlxsTYteY,2026-02-17,58:40,1252,📼 RECORDED,"As governments increasingly apply AI tools, how can evidence guide their use towards effective and equitable public service delivery of targeted schem"
372,The AI Regulatory Landscape: Making Sense of Safety & Compliance,https://www.youtube.com/watch?v=53CSK_Up9_A,2026-02-17,1:01:25,773,📼 RECORDED,"This session will examine how AI governance can be designed and implemented across different regulatory contexts, with a focus on India, Europe, and g"
373,Expert Dialogue on AI for Health Systems,https://www.youtube.com/watch?v=W-0xz-bT6GM,2026-02-17,59:00,784,📼 RECORDED,This expert roundtable will examine how artificial intelligence is being deployed in health systems across the Global South and how these experiences 
374,Health AI and Energy AI Compendium,https://www.youtube.com/watch?v=fMy9d-T-bjI,2026-02-17,7:10,335,📼 RECORDED,Health AI and Energy AI Compendium
375,India’s Intelligence Infrastructure for Sovereign AI,https://www.youtube.com/watch?v=sY3TfVBQVb8,2026-02-17,55:25,6295,📼 RECORDED,"While much of the world defaults to cloud-hosted AI, a growing cohort of  enterprises and public sector institutions are charting a different course —"
376,AI and Governance: Finding the Right Balance for Innovation,https://www.youtube.com/watch?v=5SDX01Vr94I,2026-02-17,53:55,820,📼 RECORDED,"This session will explore how Commonwealth countries can collectively use AI to expand opportunity, reduce digital divides, and enable inclusive growt"
377,AI DPI Sandbox: Co-Creating the Future,https://www.youtube.com/watch?v=0td8ZW9JUog,2026-02-17,56:50,706,📼 RECORDED,"This session explores how sandboxes can support safe, accountable, and trustworthy AI adoption in DPI systems. Through presentations and panel discuss"
378,"Democratising AI Access: Data, Governance, and Market Design",https://www.youtube.com/watch?v=f_slkb57yFw,2026-02-17,46:40,1003,📼 RECORDED,"Access to high-quality data will determine who can build, deploy, and benefit from artificial intelligence. This session will explore how data infrast"
379,Inclusive AI for Persons with Disabilities,https://www.youtube.com/watch?v=tFVFl0MLB-A,2026-02-17,52:20,544,📼 RECORDED,"This session will examine how AI can advance disability inclusion through practical, evidence-led approaches. It will highlight real-world application"
380,"Leading Through AI Transitions: Technology, Energy, and Security",https://www.youtube.com/watch?v=VznoUyVcmJA,2026-02-17,39:48,1130,📼 RECORDED,This session will convene global leaders to examine how artificial intelligence and critical technologies can support resilient futures amid geopoliti
381,Asia AI Diplomacy: Governing AI in a Fragmented World,https://www.youtube.com/watch?v=7yx1xmAMkzE,2026-02-17,51:20,539,📼 RECORDED,This workshop will convene senior policymakers and experts from across the Asia-Pacific to advance practical cooperation on AI safety and governance. 
382,AI in Modern Drug Discovery: From Genes to Clinical Trials | India AI Impact Summit 2026,https://www.youtube.com/watch?v=GqBRf712hig,2026-02-17,1:20:30,1131,📼 RECORDED,"Modern drug discovery is in three parts: Finding a promising gene variant, translating that to a molecule that can be given to a patient and finally t"
383,Trust in the Age of Synthetic Media,https://www.youtube.com/watch?v=IB4kqutX_4Y,2026-02-17,45:20,641,📼 RECORDED,This session will examine how content provenance and authenticity standards can strengthen trust in digital media in the age of generative AI. It will
384,"AI, Governments & Business: Building Nations Through Social Good",https://www.youtube.com/watch?v=1b-sjb-L-ig,2026-02-17,27:15,525,📼 RECORDED,"The session will examine how collaborative AI development can address national and social priorities at scale. It will focus on open data, shared infr"
385,Unlocking Opportunities Through AI: Rural Women Lead the Change | India AI Impact Summit 2026,https://www.youtube.com/watch?v=B1idWEaFzac,2026-02-17,2:26:40,7974,📼 RECORDED,"""What happens when 1,600 rural women pick up their smartphones and try AI for the first time
in Hindi? This hands-on session brings together artisans,"
386,AI-Powered Ports: Transforming Logistics and Operations,https://www.youtube.com/watch?v=GM_Eib1m8FE,2026-02-17,46:25,1368,📼 RECORDED,"Ports will play a critical role in enabling efficient, secure, and sustainable global trade. This session will explore how artificial intelligence can"
387,AI for Equitable and Resilient Health Systems,https://www.youtube.com/watch?v=7-YbWA6IoQU,2026-02-17,58:50,834,📼 RECORDED,"This session will examine how artificial intelligence can strengthen health systems by improving access, quality, and efficiency of care. It will expl"
388,Ministry of Education Pushing the Frontier of Al in India,https://www.youtube.com/watch?v=u8cBFs9JobA,2026-02-17,50:40,7709,📼 RECORDED,Ministry of Education Pushing the Frontier of Al in India
389,The GenAI Talent Imperative: Building the Global Workforce,https://www.youtube.com/watch?v=xRUNY1u3cw0,2026-02-17,51:05,1628,📼 RECORDED,"This session will examine how generative AI skills are becoming core to modern work across sectors. It will explore workforce readiness, the emergence"
390,"Cross-Border AI Collaboration: Research, Startups, and Scale",https://www.youtube.com/watch?v=6vlzDL41bWk,2026-02-17,53:47,853,📼 RECORDED,This interactive session will convene global participants to co-create practical pathways for cross-border collaboration in applied artificial intelli
391,"AI, Energy, and Finance: Future-Proofing India’s Data Centres",https://www.youtube.com/watch?v=piEVlZfEEZ8,2026-02-17,50:00,1620,📼 RECORDED,This session will examine how artificial intelligence can support the sustainable growth of data centre infrastructure amid grid constraints and renew
392,AI at Scale: Building High-Performance Data Centres,https://www.youtube.com/watch?v=575SB74YIXo,2026-02-17,49:20,1034,📼 RECORDED,"This panel examines how innovation and collaboration can transform AI data centers into strategic assets for secure, reliable, and affordable power sy"
393,Driving AI Impact Through Real World Action,https://www.youtube.com/watch?v=NF7uWsj-JMA,2026-02-17,53:15,423,📼 RECORDED,
394,AI and the State: Governing Intelligence in Government,https://www.youtube.com/watch?v=zxNUsv9xN-Q,2026-02-17,52:25,526,📼 RECORDED,"This panel will examine how governments are engaging with artificial intelligence in policy design, regulation, and public sector practice. It will ex"
395,Ethical AI as Digital Public Infrastructure,https://www.youtube.com/watch?v=oeJ9FFoWMT0,2026-02-17,59:15,1376,📼 RECORDED,This session will examine how artificial intelligence systems used in public services can unintentionally exclude vulnerable communities and how such 
396,AI Strategy to Scalable Industrial Solutions | India AI Impact Summit 2026,https://www.youtube.com/watch?v=__I6rjZBckw,2026-02-17,1:44:45,3190,📼 RECORDED,"This session, conducted by Tata Consultancy Services, will demonstrate how strategic AI goals can be turned into practical, production-ready solutions"
397,From Co-Design to Courtroom: Building AI for Fairer Justice Systems,https://www.youtube.com/watch?v=HBKHuprGfjY,2026-02-17,54:33,787,📼 RECORDED,"This session will examine how human-centred, explainable AI can support fair-trial rights in justice systems undergoing rapid technological change. It"
398,Transforming Business Through AI,https://www.youtube.com/watch?v=bZp-9Gq78Sg,2026-02-17,49:05,2717,📼 RECORDED,This session will examine how enterprise wide adoption of artificial intelligence can move businesses from isolated pilots to scaled transformation. I
399,Planet-Scale Intelligence: AI for Climate and Growth,https://www.youtube.com/watch?v=43OVOIyTRkI,2026-02-17,51:10,1134,📼 RECORDED,"This session will explore how resilient, frugal, and scalable AI powered by geospatial intelligence will strengthen disaster preparedness while advanc"
400,Scaling AI in Healthcare: Evidence-Based Solutions for Silent Heart Attacks | India AI Impact Summit,https://www.youtube.com/watch?v=boeO89JF9dU,2026-02-17,56:35,2857,📼 RECORDED,Can AI innovation help in diagnosing silent heart attacks to deliver measurable health gains for underserved populations at scale? Hear from a leading
401,Cognitive Capital: Positioning India as the Brain of the Global AI Economy,https://www.youtube.com/watch?v=cn0Olzr5EDM,2026-02-17,1:14:52,712,📼 RECORDED,"India has long been the world's talent hub. Now, we are pivoting from ""Human Capital"" to ""Cognitive Capital."" Join us to discuss the roadmap for India"
402,Child-Centric AI Policy: Safeguarding India’s AI Future,https://www.youtube.com/watch?v=jLWs-CewTJg,2026-02-17,1:04:20,1221,📼 RECORDED,Protecting children in an AI-driven digital environment will be central to building a responsible technology future. This session will examine gaps in
403,AI as a Public Health Gamechanger,https://www.youtube.com/watch?v=3-3SW5wNkHU,2026-02-17,48:23,1927,📼 RECORDED,This roundtable will examine how India can transition from digital health foundations to the systematic adoption of artificial intelligence in healthc
404,AI for India’s Next Billion,https://www.youtube.com/watch?v=_v7cvAKCy1o,2026-02-17,54:00,1354,📼 RECORDED,Youth perspectives and Global South experiences will shape the next phase of inclusive and trusted artificial intelligence. This session will explore 
405,Emerging Tech Futures for India : India AI Impact summit 2026,https://www.youtube.com/watch?v=-0YKYDpH6Vc,2026-02-17,54:05,1270,📼 RECORDED,"India and many nations are advancing indigenous generative AI to meet local linguistic, cultural, and governance needs while strengthening technology "
406,The Engines of Intelligence – Scaling AI Infrastructure & Security,https://www.youtube.com/watch?v=BXz0rcehif0,2026-02-17,45:20,1875,📼 RECORDED,The Engines of Intelligence – Scaling AI Infrastructure & Security
407,"AI, Innovation, and Collaboration for Resilient Economies",https://www.youtube.com/watch?v=Vnt-8y7Q7oM,2026-02-17,56:10,1230,📼 RECORDED,"As AI-driven computing demand accelerates, data centers are emerging as complex, dynamic loads on modern power systems. This session examines how AI a"
408,AI Competitiveness: Turning Insight into Action,https://www.youtube.com/watch?v=Zqa3IgddIro,2026-02-17,52:21,1978,📼 RECORDED,This session will examine how countries convert AI insight into sustained competitive advantage by moving from fragmented efforts to coordinated natio
409,AI for Social Good: Aligning Research with National Priorities | India AI Impact Summit 2026,https://www.youtube.com/watch?v=SqDqN0Cbw9k,2026-02-17,48:40,4098,📼 RECORDED,"This session will kick off the daylong event ‘AI For Social Good: Impact That Works’, featuring a Nobel laureate, international researchers, members o"
410,"AI in Healthcare: Innovation, Ethics, and Regulation",https://www.youtube.com/watch?v=7PnQBpYjy-Y,2026-02-17,43:23,1223,📼 RECORDED,
411,Building Trusted and Rights-Respecting AI Infrastructure,https://www.youtube.com/watch?v=orD5Gwu5VFY,2026-02-17,46:15,602,📼 RECORDED,"This session will explore how to build a secure, trusted, and resilient AI ecosystem by aligning infrastructure, governance, and innovation. It will e"
412,Mobilising Finance for High-Impact AI Solutions,https://www.youtube.com/watch?v=cJ1BhqZDUQI,2026-02-17,1:07:40,805,📼 RECORDED,"This panel will examine how large-scale financing can enable artificial intelligence for social good to move from pilots to sustained, real-world depl"
413,"Her First Algorithm, India's Next Breakthrough",https://www.youtube.com/watch?v=41f7ZodXyTI,2026-02-16,9:05:45,36443,📼 RECORDED,"This session will feature student-led AI innovations addressing agriculture, livelihoods, and healthcare challenges. It will also include a rapid pitc"
414,Building a Sovereign AI-Enabled Public Health Surveillance Grid | India AI Impact Summit 2026,https://www.youtube.com/watch?v=EMABNFilOQQ,2026-02-16,7:14:45,6452,📼 RECORDED,"This session will dissect the transition of artificial intelligence from experimental ""sandboxes"" to the bedrock of national public health infrastruct"
415,"AI, Policy, and the Rule of Law: A Policymakers’ Dialogue",https://www.youtube.com/watch?v=RqAB3TaXmRk,2026-02-16,4:04:03,2735,📼 RECORDED,This high level plenary will bridge academic insight and diplomatic dialogue to examine global and national approaches to artificial intelligence gove
416,From Guidelines to Ground: Institutional AI Safety in the Global South,https://www.youtube.com/watch?v=ECxuXq9Opbc,2026-02-17,55:10,3412,📼 RECORDED,"This roundtable convenes government, industry, legal, and diplomatic leaders to translate responsible AI principles into enforceable institutional gua"
417,AI by Her (All Sessions),https://www.youtube.com/watch?v=todiG9MOtbI,2026-02-16,7:45:15,5431,📼 RECORDED,"This session will feature student-led AI innovations addressing agriculture, livelihoods, and healthcare challenges. It will also include a rapid pitc"
418,Agri-AI at Scale: Global Innovations Driving Food Security,https://www.youtube.com/watch?v=f64S50KXW7Y,2026-02-17,1:04:30,2055,📼 RECORDED,"This session will convene global experts, policymakers, researchers, and innovators to examine how artificial intelligence can transform agriculture, "
419,Building Sustainable and Resilient AI Infrastructure,https://www.youtube.com/watch?v=sWwp3kQjBdE,2026-02-17,1:00:20,1584,📼 RECORDED,"This session will examine how resilient, sustainable, and efficient AI infrastructure can unlock innovation and equitable access across diverse econom"
420,AI for Power: Accelerating the Clean Energy Transition,https://www.youtube.com/watch?v=dExufri-OBw,2026-02-17,1:03:35,1982,📼 RECORDED,Electricity networks in fast-growing economies face the dual challenge of expanding access while decarbonising. This session will explore how AI can s
421,Global Cooperation for Ethical and Sustainable AI in Healthcare,https://www.youtube.com/watch?v=QxHpG6qU4OY,2026-02-17,1:00:45,704,📼 RECORDED,"Artificial Intelligence (AI) promises to transform healthcare delivery worldwide, improving diagnostics, access, and system efficiency. Yet biased dat"
422,Generation AI 2047 | Shaping the Future of India’s AI Leadership,https://www.youtube.com/watch?v=LfQqwqp_D4I,2026-02-17,1:01:05,2161,📼 RECORDED,"This session will showcase how youth-led, responsible AI learning can shape India’s long-term education and development goals. It will highlight stude"
423,AI for Health Equity: Inclusive Talent and Research–Industry Collaboration,https://www.youtube.com/watch?v=Q7S5ATb67AY,2026-02-17,1:07:40,576,📼 RECORDED,This session will examine how artificial intelligence can strengthen health systems while advancing inclusion and social equity. It will focus on buil
424,Reimagining Public Broadcasting in the AI Era,https://www.youtube.com/watch?v=1e31HV9t4Qo,2026-02-17,45:45,1118,📼 RECORDED,Multilingual data will be essential to building inclusive and locally relevant AI systems. This session will explore how public broadcasting archives 
425,"Data Sharing for AI: Building Trust, Purpose, and Public Value",https://www.youtube.com/watch?v=5CwyE-MO4XA,2026-02-17,56:40,729,📼 RECORDED,
426,"AI for ESG: Responsible Innovation for People, Planet, and Progress",https://www.youtube.com/watch?v=x2sK2DPeoW4,2026-02-17,1:09:30,2383,📼 RECORDED,"This high level panel will examine how diplomacy, innovation policy, and academia can shape effective governance for artificial intelligence and emerg"
427,Building Trustworthy Digital Infrastructure for the AI Era,https://www.youtube.com/watch?v=y5-7BnPfIMQ,2026-02-17,27:26,870,📼 RECORDED,"This session will examine how digital infrastructure can support inclusive and accountable AI at scale. It will frame the key policy, governance, and "
428,"Women, Work, and the AI Future",https://www.youtube.com/watch?v=EZm37vvOjmc,2026-02-17,1:00:15,1770,📼 RECORDED,This session will explore who shapes artificial intelligence and how inclusion transforms its outcomes. It will open with a short film that foreground
429,AI4All: Driving Inclusive Innovation and Opportunities,https://www.youtube.com/watch?v=h_jgsLlMUig,2026-02-16,12:27,1687,📼 RECORDED,"""This session will explore how inclusion-led artificial intelligence can deliver population-scale, citizen-centric impact. It will introduce new evide"
430,AI × Creativity: Skills for Innovation in the Intelligent Economy| Global Roundtable,https://www.youtube.com/watch?v=TKm60jiqeqA,2026-02-17,1:06:00,1836,📼 RECORDED,This roundtable will explore how artificial intelligence can amplify human creativity while preparing a future ready workforce. It will examine the in
431,AI for Energy: Digital Twins and India’s Energy Stack,https://www.youtube.com/watch?v=SwIHius5edE,2026-02-16,51:21,3009,📼 RECORDED,This session will examine how artificial intelligence can transform India’s power sector through digital twins and a unified energy data stack. It wil
432,Enabling Development Through Trusted AI & Data Collaboration | India AI Impact Summit 2026,https://www.youtube.com/watch?v=zYQgIavv1ZA,2026-02-17,56:55,1066,📼 RECORDED,"""This workshop will introduce a data and AI platform for cooperation and discuss its vision and early applications. It will examine how governments, i"
433,Public Data and AI Training: Safeguards for Responsible Reuse,https://www.youtube.com/watch?v=sSEr5E0gkjg,2026-02-17,14:04,535,📼 RECORDED,"Data governance will be central to building artificial intelligence systems that are fair, transparent, and rights-respecting. This session will explo"
434,"Advancing AI Safety Across Languages, Cultures, and Contexts",https://www.youtube.com/watch?v=gMjyBB7itvE,2026-02-16,14:05,439,📼 RECORDED,This session will advance multilingual AI safety and evaluation with a strong focus on Indic and Global South languages. It will examine emerging risk
435,"Preparing National Research Ecosystems for AI | Strategies, Scale, and Progress",https://www.youtube.com/watch?v=2iwLF4PcTTc,2026-02-17,52:15,612,📼 RECORDED,
436,Sustainable Digital Infrastructure Accord: Advancing AI Infrastructure in Asia-Pacific,https://www.youtube.com/watch?v=21_k5djyrJ8,2026-02-16,57:15,624,📼 RECORDED,"This session introduces the Sustainable Digital Infrastructure Accord, a collaborative framework designed to advance environmentally responsible AI in"
437,AI and Open Data | Unlocking Public Value and Impact at Scale,https://www.youtube.com/watch?v=A0nac3miRrQ,2026-02-16,50:35,890,📼 RECORDED,"This session will examine how artificial intelligence can strengthen public open data systems and build citizen trust. It will explore policy, institu"
438,Building High-Quality AI for Education: From Innovation to System-Wide Impact,https://www.youtube.com/watch?v=qeJ1gDwCIfE,2026-02-16,53:55,1258,📼 RECORDED,This session will focus on how artificial intelligence can be deployed in education systems at scale without undermining learning quality or widening 
439,AI for Education: Building Future-Ready Universities and Schools,https://www.youtube.com/watch?v=3YKjlqEiPAU,2026-02-16,6:55,1065,📼 RECORDED,This session will examine how higher education institutions can become future ready in the context of rapid advances in artificial intelligence. It wi
440,APAC Centre for AI: Regional Leadership in a Global AI Economy,https://www.youtube.com/watch?v=_cISqEGT-nE,2026-02-16,56:35,806,📼 RECORDED,"This session will explore the need for a dedicated APAC Centre for AI and how it can strengthen collaboration across policy, innovation, and entrepren"
441,India–Japan AI Partnership: Collaborating for Global Impact,https://www.youtube.com/watch?v=zvOiwdBWNuU,2026-02-16,55:25,2048,📼 RECORDED,This session will bring together generative AI startups and scaleups from India and Japan to catalyse cross-border partnerships and market expansion. 
442,Fair AI Supply Chains: Building Safe and Trusted AI Systems,https://www.youtube.com/watch?v=L-i05gRcyyo,2026-02-16,45:30,1869,📼 RECORDED,"Work is being reshaped by AI across supply chains, platforms, and workplaces, raising urgent questions of fairness, accountability, and rights. This s"
443,Trust as a Global Imperative: How to Make Safe AI Work for Everyone,https://www.youtube.com/watch?v=5V2aNMHOnMc,2026-02-16,51:30,1311,📼 RECORDED,"This roundtable will convene senior voices from ethics, government, multilateral cooperation, and peace research to examine how safe and trusted AI ca"
444,AI for Financial Inclusion: Fraud Prevention in BFSI,https://www.youtube.com/watch?v=Y8W3t3msUmc,2026-02-16,46:56,2655,📼 RECORDED,"This panel explores how, as BFSI systems expand through digital onboarding, payments, and credit, trust can no longer rely on manual oversight or frag"
445,"National AI Strategy for Health: Vision, Policy, and Impact",https://www.youtube.com/watch?v=bx-sCH-2RPo,2026-02-16,1:01:55,5624,📼 RECORDED,"This session will mark the formal launch of India’s National AI Strategy for Health, developed through an evidence-led, multi-stakeholder process. It "
446,AI & the Future of India’s Tech-Enabled Services Sector | India AI Impact Summit 2026,https://www.youtube.com/watch?v=bQDj_QME_HM,2026-02-16,57:00,852,📼 RECORDED,This session will explore how sociotechnical approaches to artificial intelligence can move from theory to real-world governance practice. It will exa
447,AI for the Last Mile: Human-Centred Design for Bharat,https://www.youtube.com/watch?v=hO_EoG7z0b4,2026-02-16,55:08,1028,📼 RECORDED,"The future of AI must consider how well it serves those furthest from the digital frontier. With vast linguistic, cultural, and geographic diversity, "
448,"AI and Media: Opportunity, Responsibility, and the Road Ahead",https://www.youtube.com/watch?v=mTpyPFYvFpc,2026-02-16,57:52,2269,📼 RECORDED,This session will examine how artificial intelligence is reshaping the media ecosystem and what responsible adoption looks like at scale. It will expl
449,"Future of Work in the Global South: Skills, Mobility, and Opportunity",https://www.youtube.com/watch?v=8YeAHRS-A4g,2026-02-16,57:55,2228,📼 RECORDED,This high-level panel explores how AI-driven workforce transformation can unlock economic opportunities and social mobility across the Global South. C
450,AI & Arthik Shakti: A Blueprint for Women-Led Prosperity,https://www.youtube.com/watch?v=E2u0uTqYaTg,2026-02-16,44:46,893,📼 RECORDED,This session will explore how AI can strengthen women’s economic agency and shared prosperity. It will examine the role of AI in expanding access to s
451,Safe AI in Education: Practitioner Insights from the Global South,https://www.youtube.com/watch?v=LMVu3aTcjTY,2026-02-16,1:00:15,1918,📼 RECORDED,"This session will explore how artificial intelligence can strengthen education systems in emerging economies through responsible, inclusive, and trans"
452,India is Ready for AI| Launch of the National AI Readiness Assessment Report,https://www.youtube.com/watch?v=G1d39FMB0FY,2026-02-16,51:15,885,📼 RECORDED,"This session will mark the release of India’s AI Readiness Assessment Report, presenting key findings and policy recommendations that shape the countr"
453,Cognitive Infrastructure for Sustainable and Resilient Futures,https://www.youtube.com/watch?v=rNB7LGw6rJ8,2026-02-16,57:20,1570,📼 RECORDED,Sustainable and resilient development will depend on how intelligence is embedded into infrastructure systems. This session will explore how artificia
454,AI for All: India’s Public-Interest Policy Architecture,https://www.youtube.com/watch?v=zSnFc7iGtVs,2026-02-16,50:40,2541,📼 RECORDED,"This session will examine how AI can be governed in ways that support innovation while strengthening public value, trust, and democratic accountabilit"
455,AI for Financial Inclusion: Fraud Prevention in BFSI,https://www.youtube.com/watch?v=73Aylf27Og8,2026-02-16,6:30,649,📼 RECORDED,This session will examine how artificial intelligence can strengthen fraud prevention while expanding financial inclusion across banking and financial
456,The Governance Gap: Designing Global Standards for AI Advisory Boards,https://www.youtube.com/watch?v=1eZxDXy6gqg,2026-02-16,57:30,971,📼 RECORDED,This session will examine how organisations can establish credible AI governance as systems scale unevenly across sectors. It will focus on the design
457,Operationalising Open-Source AI: Pathways to Digital Sovereignty,https://www.youtube.com/watch?v=Ko-Wrgu_Aak,2026-02-16,1:20:11,2806,📼 RECORDED,This session will examine how open source AI can enable countries to operationalize AI sovereignty while advancing equitable and sustainable innovatio
458,The Intelligent Cloud: How AI Is Transforming the Cloud-Native World,https://www.youtube.com/watch?v=dZKdeUN7QlY,2026-02-16,1:00:50,1008,📼 RECORDED,This session will explore how artificial intelligence will become a built-in capability of cloud-native platforms as organisations scale microservices
459,Open-Source Intelligence: The New Frontier of Climate Negotiations,https://www.youtube.com/watch?v=ifod2y38aiA,2026-02-16,56:45,881,📼 RECORDED,"This session will explore how artificial intelligence can support more inclusive, transparent, and evidence-based international climate negotiations b"
460,India AI Impact Buildathon 2026 | AI for Social Good & Cyber Safety | India AI Impact Summit 2026,https://www.youtube.com/watch?v=9KCzn13onfc,2026-02-16,53:15,2036,📼 RECORDED,"The India AI Impact Buildathon, under the India AI Impact Summit 2026, is a national-level initiative aimed at democratizing AI education and fosterin"
461,Responsible AI in Social Welfare Delivery,https://www.youtube.com/watch?v=Wr8eqpD9bMY,2026-02-16,49:15,1055,📼 RECORDED,"This panel will examine the use of artificial intelligence in social welfare delivery and its implications for accuracy, fairness, and accountability."
462,Why AI Evaluation Matters | Building Trust and Impact in the Social Sector,https://www.youtube.com/watch?v=KeXDbcLVB_g,2026-02-16,1:48:05,1151,📼 RECORDED,
463,Genomics and AI for Global Health | Empowering the Global South Through Secure Data Access,https://www.youtube.com/watch?v=BJ4LK9Knemk,2026-02-16,57:45,637,📼 RECORDED,This workshop will examine how data visitation can unlock global collaboration in AI-driven genomics while respecting data sovereignty. It will explor
